ENTIDAD_RES,MUNICIPIO_RES,naci_19,tasa_nat,muer_19,tasa_mor
20,226,29,10.70901034,14,5.169867061
20,227,145,10.58085231,43,3.137769994
20,228,12,15.56420233,8,10.37613489
20,229,181,25.68104427,25,3.547105562
20,230,12,11.91658391,3,2.979145978
20,231,37,12.22736286,6,1.982815598
20,232,462,21.47438877,72,3.34665799
20,233,19,10.88825215,24,13.75358166
20,234,145,19.19512841,25,3.309504898
20,235,80,22.07505519,19,5.242825607
20,236,27,17.70491803,6,3.93442623
20,237,39,25.04816956,5,3.211303789
20,238,15,18.38235294,7,8.578431373
20,239,9,8.356545961,4,3.714020427
20,240,65,26.42276423,2,0.81300813
20,241,7,6.457564576,6,5.535055351
20,242,326,28.69465716,34,2.992694305
20,243,29,16.64753157,11,6.314580941
20,244,70,19.07876806,12,3.270645953
20,245,28,21.92638998,17,13.31245106
20,246,6,9.677419355,3,4.838709677
20,247,19,12.95160191,8,5.453306067
20,248,409,28.69772663,61,4.280101038
20,249,68,19.56834532,21,6.043165468
20,250,15,12.70110076,6,5.080440305
20,251,20,16.94915254,8,6.779661017
20,252,33,15.59546314,7,3.308128544
20,253,31,13.92632525,12,5.39083558
20,254,70,21.16082225,10,3.022974607
20,255,30,14.38159156,6,2.876318313
20,256,,0,3,12.82051282
20,257,24,21.99816682,8,7.332722273
20,258,8,10.75268817,10,13.44086022
20,259,57,23.12373225,11,4.462474645
20,260,28,11.25401929,17,6.832797428
20,261,157,21.67310878,29,4.003313087
20,262,10,9.587727709,3,2.876318313
20,263,55,15.79098478,8,2.296870514
20,264,31,13.63236588,10,4.397537379
20,265,122,18.46246973,24,3.631961259
20,266,146,17.21495107,26,3.065676217
20,267,,0,,0
20,268,14,15.28384279,4,4.366812227
20,269,82,19.86915435,38,9.207656894
20,270,11,7.862759114,10,7.147962831
20,271,57,17.56548536,10,3.081664099
20,272,137,22.23664989,23,3.733160201
20,273,70,20.01715756,14,4.003431513
20,274,11,8.487654321,10,7.716049383
20,275,138,18.92225422,47,6.444535856
20,276,12,14.98127341,22,27.46566792
20,277,278,22.19560878,49,3.912175649
20,278,744,20.34788316,240,6.563833279
20,279,49,16.83270354,19,6.526966678
20,280,29,12.11361738,33,13.78446115
20,281,1,3.246753247,4,12.98701299
20,282,8,10.07556675,5,6.297229219
20,283,8,7.677543186,8,7.677543186
20,284,97,30.69620253,21,6.64556962
20,285,77,22.74069699,9,2.658003544
20,286,37,11.49068323,26,8.074534161
20,287,2,5.780346821,5,14.45086705
20,288,7,11.45662848,6,9.819967267
20,289,13,11.3735783,6,5.249343832
20,290,11,10.86956522,6,5.928853755
20,291,66,15.8387329,25,5.999520038
20,292,32,23.05475504,5,3.602305476
20,293,89,5.728999034,17,1.094303186
20,294,128,20.29491042,31,4.915173617
20,295,129,14.29362881,81,8.975069252
20,296,9,9.687836383,7,7.534983854
20,297,27,12.55813953,17,7.906976744
20,298,201,16.99788584,87,7.357293869
20,299,18,16.24548736,7,6.317689531
20,300,101,15.61533704,25,3.865182437
20,301,15,9.715025907,15,9.715025907
20,302,102,24.6615087,31,7.49516441
20,303,19,16.2116041,12,10.23890785
20,304,9,10.57579318,5,5.875440658
20,305,40,10.14198783,18,4.563894523
20,306,65,16.65385601,20,5.124263387
20,307,189,19.69981238,76,7.921617678
20,308,39,13.73723142,12,4.226840437
20,309,280,26.99836081,81,7.810240093
20,310,229,33.56786866,11,1.612430372
20,311,7,15.28384279,5,10.91703057
20,312,248,21.46257032,55,4.759844223
20,313,5,5.995203837,5,5.995203837
20,314,24,14.1760189,4,2.362669817
20,315,29,16.94915254,11,6.428988895
20,316,8,10.62416999,2,2.656042497
20,317,26,18.50533808,9,6.40569395
20,318,1241,28.95473635,686,16.00559963
20,319,5,4.549590537,13,11.8289354
20,320,8,11.06500692,1,1.383125864
20,321,15,17.85714286,8,9.523809524
20,322,13,14.70588235,8,9.049773756
20,323,33,15.45667447,8,3.7470726
20,324,985,22.45782034,280,6.383948928
20,325,198,18.87331999,26,2.478314746
20,326,114,22.99778092,15,3.026023805
20,327,244,17.43853631,77,5.503144654
20,328,32,27.28047741,3,2.557544757
20,329,12,9.090909091,13,9.848484848
20,330,70,16.36661211,6,1.402852467
20,331,7,7.829977629,12,13.42281879
20,332,3,7.389162562,1,2.463054187
20,333,34,13.06185171,13,4.994237418
20,334,913,20.79110969,224,5.10099515
20,335,9,8.982035928,6,5.988023952
20,336,23,10.14556683,13,5.734450816
20,337,139,24.81256694,109,19.45733667
20,338,264,28.44827586,78,8.405172414
20,339,79,19.80446227,33,8.272750063
20,340,21,11.18210863,19,10.1171459
20,341,2,8.620689655,,0
20,342,47,22.60702261,,0
20,343,26,14.06165495,15,8.11249324
20,344,55,21.04860314,17,6.505931879
20,345,72,18.14516129,26,6.552419355
20,346,17,11.73222912,10,6.901311249
20,347,65,17.74017467,20,5.458515284
20,348,110,13.33980112,51,6.184816881
20,349,26,13.15789474,6,3.036437247
20,350,198,12.19136753,10,0.615725633
20,351,39,14.86847122,21,8.006099886
20,352,126,32.87242369,7,1.826245761
20,353,43,21.73913043,9,4.550050556
20,354,5,9.803921569,5,9.803921569
20,355,10,13.5501355,5,6.775067751
20,356,21,10.53687908,22,11.03863522
20,357,10,11.01321586,11,12.11453744
20,358,23,12.40560949,10,5.393743258
20,359,4,4.944375773,9,11.12484549
20,360,55,15.31180401,25,6.959910913
20,361,11,11.93058568,5,5.422993492
20,362,16,10.69518717,20,13.36898396
20,363,28,10.6342575,20,7.595898215
20,364,359,24.40516655,85,5.778382053
20,365,15,11.47666412,11,8.416220352
20,366,63,15.80531862,17,4.264927245
20,367,76,16.72903368,25,5.502971605
20,368,30,16.51982379,12,6.607929515
20,369,25,13.53546291,10,5.414185165
20,370,9,13.25478645,4,5.8910162
20,371,13,13.62683438,8,8.385744235
20,372,11,5.832449629,16,8.483563097
20,373,8,17.85714286,3,6.696428571
20,374,32,21.76870748,11,7.482993197
20,375,223,22.03557312,4,0.395256917
20,376,5,13.73626374,4,10.98901099
20,377,193,17.58542141,61,5.55808656
20,378,57,15.76763485,30,8.298755187
20,379,55,18.59364435,15,5.070993915
20,380,25,12.67748479,15,7.606490872
20,381,53,20.33768227,25,9.593246355
20,382,11,9.401709402,13,11.11111111
20,383,10,16.44736842,2,3.289473684
20,384,73,16.17190961,34,7.532122286
20,385,1319,16.94653939,136,1.747330824
20,386,357,19.94747723,61,3.408392468
20,387,26,9.097270819,20,6.99790063
20,388,46,18.14595661,16,6.311637081
20,389,12,13.02931596,13,14.11509229
20,390,874,18.45595067,7,0.147816539
20,391,66,19.66626937,10,2.979737783
20,392,110,16.4719976,20,2.994908655
20,393,64,17.75804661,22,6.104328524
20,394,39,14.03887689,15,5.399568035
20,395,10,5.268703899,7,3.688092729
20,396,64,19.6801968,31,9.532595326
20,397,770,20.02444543,266,6.917535693
20,398,59,13.39083069,24,5.447117567
20,399,745,27.12543237,25,0.910249408
20,400,21,12.86764706,20,12.25490196
20,401,369,16.35493307,74,3.279851077
20,402,21,19.39058172,3,2.770083102
20,403,,0,6,2.164502165
20,404,5,6.527415144,6,7.832898172
20,405,23,11.9047619,18,9.316770186
20,406,383,18.6066848,116,5.635445006
20,407,217,25.51140372,52,6.113331766
20,408,7,14.58333333,3,6.25
20,409,101,12.3698714,10,1.224739743
20,410,44,12.7130887,22,6.356544351
20,411,8,9.803921569,4,4.901960784
20,412,62,18.86792453,5,1.521606817
20,413,890,23.03968521,168,4.349064175
20,414,174,16.1200667,54,5.002779322
20,415,93,19.02618658,16,3.273322422
20,416,5,9.689922481,5,9.689922481
20,417,161,17.42424242,47,5.086580087
20,418,165,13.8795424,60,5.047106326
20,419,11,19.13043478,4,6.956521739
20,420,27,16.07142857,30,17.85714286
20,421,71,15.98379109,24,5.402971634
20,422,3,4.405286344,4,5.873715125
20,423,2,3.636363636,4,7.272727273
20,424,90,22.54509018,24,6.012024048
20,425,29,13.12811227,18,8.148483477
20,426,188,23.90336936,47,5.975842339
20,427,247,16.05251186,30,1.949697797
20,428,56,31.63841808,,0
20,429,17,11.15485564,13,8.530183727
20,430,2,7.90513834,1,3.95256917
20,431,34,19.16572717,6,3.382187148
20,432,8,8.26446281,8,8.26446281
20,433,53,20.4238921,15,5.780346821
20,434,117,25.15588046,16,3.440120404
20,435,67,19.11554922,11,3.138373752
20,436,14,12.57861635,7,6.289308176
20,437,173,17.90334265,48,4.967401428
20,438,34,19.38426454,33,18.81413911
20,439,539,22.1646517,95,3.906571264
20,440,8,8.928571429,4,4.464285714
20,441,230,29.55918262,36,4.626654672
20,442,7,19.7740113,4,11.29943503
20,443,5,11.16071429,6,13.39285714
20,444,8,17.35357918,,0
20,445,21,12.78928136,10,6.090133983
20,446,75,11.4486338,38,5.800641123
20,447,332,22.02175643,83,5.505439109
20,448,49,24.3902439,10,4.977600796
20,449,45,13.3968443,5,1.488538255
20,450,380,30.8616909,49,3.979533826
20,451,14,13.29534663,12,11.3960114
20,452,63,14.92890995,29,6.872037915
20,453,60,15.3256705,21,5.363984674
20,454,73,22.95597484,12,3.773584906
20,455,54,19.65065502,16,5.822416303
20,456,33,19.57295374,16,9.489916963
20,457,47,13.84388807,,0
20,458,17,15.24663677,9,8.071748879
20,459,64,14.28890377,51,11.38647019
20,460,79,14.59449473,21,3.879549233
20,461,7,11.40065147,16,26.05863192
20,462,59,13.56321839,2,0.459770115
20,463,5,7.54147813,3,4.524886878
20,464,6,12.5,5,10.41666667
20,465,33,21.04591837,14,8.928571429
20,466,325,27.27196442,42,3.524376941
20,467,355,19.31132024,122,6.636566393
20,468,299,22.03714623,44,3.242924528
20,469,892,27.0902299,202,6.134783005
20,470,53,11.29341573,17,3.622416365
20,471,1,2.016129032,3,6.048387097
20,472,39,12.19512195,16,5.003126954
20,473,19,13.62984218,8,5.738880918
20,474,62,19.01840491,20,6.134969325
20,475,163,16.88594219,131,13.5709106
20,476,6,14.66992665,3,7.334963325
20,477,14,9.79020979,7,4.895104895
20,478,11,5.750130685,23,12.02300052
20,479,1,4.566210046,3,13.69863014
20,480,10,10.34126163,8,8.273009307
20,481,24,12.20752798,16,8.138351984
20,482,1033,20.53310541,348,6.917251386
20,483,128,13.41437854,29,3.039195137
20,484,91,21.63061564,44,10.45875921
20,485,71,23.42461234,16,5.278785879
20,486,24,9.720534629,10,4.050222762
20,487,34,17.48071979,9,4.627249357
20,488,4,30.53435115,1,7.633587786
20,489,83,16.75752069,22,4.441752473
20,490,50,16.25487646,10,3.250975293
20,491,78,18.70503597,9,2.158273381
20,492,28,8.722741433,18,5.607476636
20,493,5,9.04159132,2,3.616636528
20,494,120,24.51982019,28,5.721291377
20,495,94,32.59361997,,0
20,496,28,12.89728236,6,2.763703363
20,497,60,14.55604076,21,5.094614265
20,498,153,22.95573893,,0
20,499,23,11.3805047,17,8.411677387
20,500,166,21.05797285,64,8.118736522
20,501,14,14.89361702,7,7.446808511
20,502,96,17.40707162,52,9.428830462
20,503,5,13.36898396,3,8.021390374
20,504,33,19.97578692,12,7.263922518
20,505,76,10.06089489,39,5.162827641
20,506,13,16.62404092,4,5.115089514
20,507,67,20.78163772,24,7.444168734
20,508,22,14.46416831,13,8.547008547
20,509,288,27.30634304,45,4.266616099
20,510,11,12.54275941,,0
20,511,57,15.78947368,18,4.986149584
20,512,29,31.76341731,3,3.285870756
20,513,177,21.08649035,52,6.19490112
20,514,9,9.027081244,4,4.012036108
20,515,945,15.2734678,721,11.65309025
20,516,107,23.40844454,19,4.156639685
20,517,140,26.9541779,24,4.620716211
20,518,,0,1,6.535947712
20,519,49,17.56272401,4,1.433691756
20,520,141,19.71200895,37,5.17265483
20,521,6,21.73913043,2,7.246376812
20,522,20,16.48804617,5,4.122011542
20,523,15,9.322560597,15,9.322560597
20,524,4,10.8401084,7,18.9701897
20,525,170,15.15421644,93,8.290247816
20,526,319,19.95496059,71,4.441386213
20,527,73,25.80417109,6,2.120890774
20,528,8,6.595218467,5,4.122011542
20,529,43,32.28228228,2,1.501501502
20,530,58,17.13441654,8,2.363367799
20,531,27,11.57308187,17,7.286755251
20,532,71,17.41903827,29,7.114818449
20,533,26,11.86672752,9,4.107713373
20,534,47,11.85671039,17,4.288597376
20,535,56,18.8172043,,0
20,536,3,6.085192698,4,8.113590264
20,537,140,20.74996295,52,7.707129094
20,538,8,11.34751773,5,7.092198582
20,539,57,11.34328358,17,3.383084577
20,540,136,19.26618501,34,4.816546253
20,541,18,10.54481547,7,4.10076157
20,542,9,12.06434316,9,12.06434316
20,543,145,26.07444704,12,2.157885272
20,544,11,9.945750452,10,9.04159132
20,545,193,21.525764,109,12.1570377
20,546,66,11.70627882,26,4.611564385
20,547,6,6.309148265,11,11.56677182
20,548,29,16.72433679,9,5.190311419
20,549,218,19.25965191,79,6.979415143
20,550,57,11.22931442,28,5.516154452
20,551,502,25.57961783,164,8.356687898
20,552,1,1.960784314,1,1.960784314
20,553,186,19.75151322,27,2.867155145
20,554,113,20.18578064,38,6.788138621
20,555,48,18.09272522,5,1.884658877
20,556,1,4.016064257,2,8.032128514
20,557,150,10.7372942,82,5.86972083
20,558,19,12.31367466,12,7.77705768
20,559,403,17.95420119,140,6.237191482
20,560,81,13.11953353,57,9.232264334
20,561,35,13.04509877,15,5.590756616
20,562,14,9.602194787,7,4.801097394
20,563,10,7.645259939,13,9.93883792
20,564,21,16.25386997,7,5.417956656
20,565,690,20.23401073,113,3.313685816
20,566,63,20.76466711,10,3.295978906
20,567,82,26.17299713,20,6.383657836
20,568,27,17.8335535,14,9.247027741
20,569,12,7.029876977,20,11.71646163
20,570,390,20.29664325,103,5.360395524
21,1,1775,29.41030272,269,4.457110666
21,2,153,17.16016151,46,5.159264244
21,3,827,24.42049313,293,8.652000591
21,4,1450,27.84285111,225,4.320442413
21,5,43,14.92537313,22,7.636237418
21,6,347,23.51904568,95,6.438931815
21,7,83,24.3902439,23,6.758742286
21,8,216,20.65601989,38,3.633929425
21,9,51,25.39840637,19,9.462151394
21,10,1943,32.05159928,288,4.750828921
21,11,39,22.03389831,8,4.519774011
21,12,115,18.28880407,53,8.428753181
21,13,478,25.26427061,104,5.496828753
21,14,107,21.38289369,24,4.79616307
21,15,2229,22.07717602,182,1.802622717
21,16,164,20.89704383,35,4.459734964
21,17,767,30.21350351,105,4.136138029
21,18,97,25.97750402,19,5.088377076
21,19,2848,22.41425446,1082,8.515527853
21,20,184,28.63367569,37,5.757858699
21,21,27,21.98697068,6,4.885993485
21,22,268,22.93735022,88,7.531667237
21,23,230,27.3549001,38,4.519505233
21,24,19,20.06335797,8,8.447729673
21,25,163,19.99264075,48,5.88740341
21,26,259,18.86380189,100,7.283321194
21,27,69,16.5190328,33,7.900406991
21,28,56,22.61712439,1,0.403877221
21,29,64,16.88208916,20,5.275652862
21,30,21,27.70448549,4,5.277044855
21,31,62,20.91767881,11,3.71120108
21,32,23,17.92673422,8,6.235385814
21,33,114,23.93449507,32,6.718454755
21,34,1078,31.15967164,124,3.584229391
21,35,528,26.88527929,101,5.142828046
21,36,391,27.52551918,100,7.039774727
21,37,35,14.96365968,28,11.97092775
21,38,292,33.5285337,34,3.904007349
21,39,225,24.42466348,63,6.838905775
21,40,257,26.94485217,36,3.774376179
21,41,1786,22.56389524,130,1.642388791
21,42,84,27.43305029,35,11.43043762
21,43,1009,21.27211013,297,6.261463538
21,44,337,21.93010998,67,4.359992191
21,45,901,20.53233672,290,6.608632241
21,46,222,31.75057208,30,4.290617849
21,47,391,20.53895046,155,8.142039187
21,48,439,23.39835838,92,4.903528408
21,49,536,33.99505296,70,4.439652439
21,50,747,30.93423886,121,5.010766937
21,51,665,19.59628702,167,4.92117283
21,52,14,11.40994295,19,15.48492258
21,53,1356,23.41604932,295,5.09419952
21,54,790,26.11224962,105,3.470615456
21,55,88,18.72738881,33,7.022770802
21,56,21,16.97655618,14,11.31770412
21,57,144,19.2951896,30,4.019831167
21,58,569,29.54769694,120,6.231500234
21,59,59,23.90599676,26,10.53484603
21,60,236,33.97638929,38,5.470774547
21,61,350,27.83300199,46,3.65805169
21,62,103,22.42054854,27,5.877231171
21,63,285,20.67464635,71,5.150525934
21,64,259,15.91886908,102,6.26920713
21,65,551,28.93907563,108,5.672268908
21,66,116,18.48311026,51,8.126195029
21,67,404,24.40940124,88,5.316899281
21,68,167,21.63772998,52,6.737496761
21,69,670,26.40602215,169,6.660623497
21,70,102,15.35450851,59,8.881529429
21,71,1910,19.53904228,546,5.585506327
21,72,331,21.09758429,103,6.565109312
21,73,190,21.89192303,53,6.10669432
21,74,1603,25.2612005,357,5.625856879
21,75,311,26.2049208,43,3.623188406
21,76,562,21.05736446,117,4.383828544
21,77,121,21.10219742,26,4.53435647
21,78,371,26.53411529,78,5.578601059
21,79,74,13.94647569,29,5.465510743
21,80,29,10.23649841,18,6.353688669
21,81,98,26.52232747,23,6.224627876
21,82,179,22.11787965,32,3.954034351
21,83,445,17.57087578,130,5.133064835
21,84,178,26.13419469,112,16.44398767
21,85,1575,21.63491257,553,7.59625819
21,86,231,18.41077548,55,4.383517972
21,87,277,21.87648081,73,5.765281946
21,88,76,16.52892562,30,6.524575903
21,89,256,19.69685312,84,6.46302993
21,90,487,26.26752967,96,5.177993528
21,91,107,10.47684324,57,5.581122099
21,92,103,19.72046716,29,5.552364541
21,93,162,20.85747393,60,7.724990344
21,94,759,24.07078523,187,5.930483319
21,95,12,24.79338843,1,2.066115702
21,96,73,27.72502848,7,2.658564375
21,97,49,22.11191336,11,4.963898917
21,98,133,21.38951431,36,5.789642972
21,99,475,25.06067321,101,5.328690514
21,100,202,20.80972494,50,5.150922015
21,101,49,13.61867704,22,6.11450806
21,102,365,30.38881026,57,4.745649821
21,103,139,23.13196871,26,4.326843069
21,104,670,24.54931848,77,2.821339587
21,105,78,16.16580311,29,6.010362694
21,106,936,36.39191291,88,3.421461897
21,107,257,22.07714114,67,5.755519285
21,108,339,20.45248869,69,4.162895928
21,109,461,22.3591037,102,4.947133573
21,110,1206,28.12040945,197,4.593466552
21,111,353,19.1483591,130,7.051803634
21,112,185,19.7186101,53,5.649115327
21,113,104,22.68266085,41,8.942202835
21,114,26244,17.04356161,15762,10.23626803
21,115,1365,28.86994776,191,4.039677672
21,116,557,26.18096357,115,5.405405405
21,117,432,30.74295474,73,5.194990037
21,118,804,31.46401597,116,4.539584393
21,119,1833,18.24988301,387,3.853084957
21,120,148,28.962818,21,4.109589041
21,121,21,18.55123675,8,7.067137809
21,122,242,25.67366858,60,6.365372374
21,123,80,19.41747573,21,5.097087379
21,124,348,24.07638024,102,7.056870071
21,125,184,22.52141983,46,5.630354957
21,126,142,24.37349811,39,6.694129763
21,127,48,12.70849881,40,10.59041567
21,128,181,22.3816001,42,5.193520465
21,129,286,22.52145838,71,5.590991417
21,130,66,19.32084309,24,7.025761124
21,131,19,21.78899083,12,13.76146789
21,132,2864,20.29593514,678,4.804694144
21,133,10,15.3609831,8,12.28878648
21,134,423,21.90574832,76,3.935784568
21,135,6,10.23890785,6,10.23890785
21,136,244,21.03811002,23,1.983100535
21,137,248,27.00054437,56,6.096897115
21,138,290,26.90915839,93,8.629488726
21,139,73,20.54023635,19,5.346088914
21,140,2471,20.51320366,444,3.685901427
21,141,65,19.14580265,26,7.65832106
21,142,568,20.56331909,193,6.987184129
21,143,748,26.32041944,134,4.715155354
21,144,392,28.9491175,60,4.430987372
21,145,351,25.93468302,76,5.615486922
21,146,11,12.58581236,16,18.30663616
21,147,131,22.03903096,50,8.411843876
21,148,340,42.28855721,51,6.343283582
21,149,546,24.82608103,76,3.455644978
21,150,134,18.98016997,44,6.232294618
21,151,168,20.95808383,33,4.116766467
21,152,259,22.12540577,57,4.869297796
21,153,484,23.88118616,99,4.884788079
21,154,1712,23.92030292,411,5.742549357
21,155,148,27.30627306,51,9.409594096
21,156,5721,20.81074986,1914,6.962379868
21,157,274,24.18785311,89,7.856638418
21,158,92,13.58535145,39,5.759007679
21,159,77,19.13518887,36,8.946322068
21,160,50,16.02050625,22,7.049022749
21,161,449,23.62909167,70,3.683822755
21,162,86,20.26390198,19,4.476908577
21,163,479,29.43164363,75,4.608294931
21,164,2062,27.60079242,426,5.702200568
21,165,29,25.41630149,1,0.876424189
21,166,187,23.21251241,51,6.330685204
21,167,236,23.046875,43,4.19921875
21,168,188,28.57142857,31,4.711246201
21,169,411,20.07031937,142,6.934270925
21,170,392,23.91702257,78,4.75899939
21,171,76,22.58543834,13,3.863298663
21,172,506,19.61772574,135,5.233978211
21,173,93,16.34733697,21,3.691334154
21,174,1605,17.39912842,897,9.723998873
21,175,285,29.06087489,50,5.098399103
21,176,217,25.8302583,45,5.356505178
21,177,1348,27.92740532,224,4.64075578
21,178,310,18.11276658,69,4.031551271
21,179,604,21.1425371,146,5.110613274
21,180,899,24.6179966,190,5.202913632
21,181,148,23.60823098,11,1.754665816
21,182,143,29.58824747,19,3.931305607
21,183,556,28.04398265,128,6.456168667
21,184,152,23.72775523,23,3.590384015
21,185,264,31.41361257,54,6.425511661
21,186,1032,20.04078066,257,4.990775803
21,187,104,19.20590951,33,6.094182825
21,188,464,27.24923655,116,6.812309138
21,189,472,23.95817471,100,5.075884473
21,190,20,17.31601732,14,12.12121212
21,191,208,22.49864792,57,6.165494862
21,192,90,15.04262076,31,5.18134715
21,193,166,26.59404037,28,4.485741749
21,194,568,20.36572248,199,7.135173897
21,195,682,28.16203493,140,5.78106289
21,196,25,15.16070346,20,12.12856277
21,197,1517,20.06587214,436,5.767119483
21,198,36,29.00886382,9,7.252215955
21,199,984,25.95621208,152,4.009496175
21,200,60,15.34134492,25,6.392227052
21,201,72,22.5917791,23,7.216818324
21,202,274,22.36917299,79,6.449506082
21,203,179,29.59166804,31,5.124814019
21,204,118,15.70401916,31,4.125632153
21,205,659,28.68210306,104,4.526462396
21,206,93,22.01704545,20,4.734848485
21,207,1158,21.72811708,349,6.548456703
21,208,1790,23.46125616,424,5.557303135
21,209,180,21.89781022,37,4.501216545
21,210,82,14.62196862,34,6.062767475
21,211,259,16.77026677,51,3.302253302
21,212,495,25.46558288,109,5.607572796
21,213,292,23.30407023,52,4.150039904
21,214,327,20.84130019,102,6.500956023
21,215,66,14.35094586,39,8.480104371
21,216,55,20.84122774,21,7.957559682
21,217,489,23.819962,126,6.137658922
22,1,1532,24.63141309,261,4.196343875
22,2,628,23.17941904,128,4.724467575
22,3,215,16.65375678,50,3.872966692
22,4,1245,19.39765982,479,7.463035383
22,5,1356,23.31058431,168,2.888036994
22,6,2748,19.20697826,405,2.830722778
22,7,856,22.45363691,143,3.751016447
22,8,838,23.56978118,102,2.868875513
22,9,549,21.48727984,223,8.727984344
22,10,344,17.26127754,98,4.917456972
22,11,3740,32.11458208,521,4.473715846
22,12,1403,21.93352719,160,2.501328831
22,13,331,17.94913508,78,4.229705547
22,14,15392,19.19345587,6143,7.660174078
22,15,154,17.37168641,32,3.609701072
22,16,4620,19.11468397,1856,7.678972606
22,17,1225,19.3178055,248,3.910870011
22,18,598,22.67556499,108,4.095252541
23,1,1399,17.58974037,376,4.727478469
23,2,1564,20.84610668,298,3.971956388
23,3,341,21.0454854,29,1.789792014
23,4,3678,15.03968465,1369,5.597968539
23,5,14041,21.23640302,3808,5.759434704
23,6,810,22.38867852,112,3.095718511
23,7,613,24.19768681,98,3.868471954
23,8,5825,36.56393196,1139,7.149582575
23,9,0,0,168,5.944167286
23,10,0,0,125,125000
23,11,468,468000,59,59000
24,1,397,21.2937138,68,3.64728599
24,2,151,18.44612753,54,6.59662839
24,3,1100,23.19549586,237,4.997575016
24,4,75,16.90712353,24,5.410279531
24,5,301,15.8948091,108,5.703120874
24,6,188,19.34952655,41,4.219843557
24,7,328,17.74411685,74,4.003245875
24,8,400,18.69683089,168,7.852668973
24,9,76,18.90077095,13,3.23302661
24,10,618,19.72991093,149,4.75688791
24,11,864,19.84929241,211,4.847454512
24,12,400,19.01231047,115,5.46603926
24,13,2632,15.69347636,2006,11.96090941
24,14,257,15.10431972,116,6.817513958
24,15,360,17.03093954,94,4.446967547
24,16,631,15.19420164,182,4.382479713
24,17,518,19.93457764,118,4.541081393
24,18,295,19.26719352,71,4.637188949
24,19,70,12.1233114,31,5.368895047
24,20,1601,17.49306178,577,6.304495094
24,21,1167,21.83675761,178,3.330713671
24,22,364,18.83375589,76,3.932322657
24,23,258,16.42579742,91,5.793595212
24,24,1672,18.18893869,973,10.58483095
24,25,594,19.6753892,105,3.477972839
24,26,163,17.35889244,55,5.857294995
24,27,169,16.61586865,80,7.865499951
24,28,13175,17.05272041,6785,8.781989221
24,29,270,12.64814728,154,7.214128449
